,location,Radius,covered_nodes,Total_nodes_covered
0,"[271.4793941593415, 449.51769579117996]",176.84948191472844,"['3635907904', '3635907923', '3635907929', '3635907930', '3635907938', '4233524626', '4233524630', '4233524633', '4233524636', '4233524637', '4233524638', '4233524639', '4233524641', '4233524644', '4233524647', '4233524648', '4233524652', '4233524655', '4233524656', '4233524657', '4233524660', '4233524665', '564483317', '9835164854', '9835164855', '9835190659', '9835190693', '9835190695']",28
1,"[562.88633564792, 937.8034018570287]",197.90180650908,"['301037252', '301037254', '3055043752', '3178456078', '4233527012', '4233527014', '4233527016', '4233527017', '4233527043', '4233527053', '4233527073', '4233527074', '4233527081', '4233527085', '473651125', '4999072804', '4999072807', '4999072808', '4999072816', '4999072817', '564483459', '564483461', '564483463', '564483496', '564483517', '6758737650', '6758737653', '9835228889']",28
2,"[1433.2191460426534, 360.5117019766328]",226.29505385646456,"['2102480576', '4233524611', '4233524616', '4233524617', '4233654463', '4233654478', '4233654485', '4233654504', '4233654506', '9852876993']",10
3,"[166.13690977796207, 627.0488482133442]",181.78135153471558,"['3635907904', '3635907910', '3635907923', '3636985377', '3636985378', '3636985385', '4233524630', '4233524636', '4233524639', '4233524641', '4233524647', '4233524648', '4233524655', '4233524657', '4233524660', '4233524665', '4233524684', '5034101924', '564483317', '6095495876', '6380513447', '9835190696', '9835190697']",23
4,"[740.2457619780257, 578.8379129815819]",207.6370262853769,"['3055043750', '3055043751', '4233524645', '4233654616', '4233654621', '4233654625', '9874250264']",7
5,"[456.14024176932764, 461.8280276203083]",183.72324551214768,"['3635907914', '4233524626', '4233524633', '4233524637', '4233524638', '4233524644', '4233524645', '4233524647', '4233524652', '4233524656', '4233524660', '4233654570', '4233654616', '9835164854', '9835164855']",15
6,"[429.76848909282387, 771.9758731360957]",193.71441663874083,"['301037252', '301037253', '301037255', '3636985377', '3636985386', '3636985389', '4233524684', '4233527012', '4233527053', '564483459', '564483461', '564483463', '6758737653', '9835218071']",14
7,"[1726.9349511102907, 177.93128806768522]",227.32077056831218,"['2102480543', '2102480576', '2102480797', '4233524596', '4233524597', '4233524600', '4233524604', '4233524606', '4233524607', '4233524608', '4233524610', '4233524611', '4233524615', '4233524616', '4233524617', '4233524619', '4233524620', '4233654430', '4233654439', '4233654441', '4233654446', '4233654465', '4233654471', '4233654488', '4233654500', '4233654501', '4233654506', '4233654507', '4233654514', '4233654517', '4233654533', '4233654536', '4233654546', '4233654563', '4233654565', '9186411596']",36
8,"[1075.0588353614, 376.9020346037826]",220.6507110786656,"['4233654516', '4233654523']",2
9,"[885.4338369745192, 757.2110604334375]",210.55568013369862,"['3055043750', '3055043751', '4233527006', '4233527008', '4233527014', '4233527016', '4233527017', '4233527018', '4233527019', '4233527020', '4233527021', '4233527022', '4233527043', '4233527044', '4233527045', '5251925075', '9865522290']",17
10,"[1807.7649090727148, 420.98890687878463]",226.43936416712458,"['2102480797', '2102480799', '2102480800', '2102480801', '2102480803', '2102480805', '2102480808', '4233524608', '4233524610', '4233524615', '4233524616', '4233524617', '4233524618', '4233524619', '4233524620', '4233524625', '4233524646', '4233524653', '4233524659', '4233524667', '4233654488', '4233654500', '4233654507', '4233654514', '4233654517', '4233654533', '4233654536', '4233654546', '4233654563', '4233654565', '9186411589']",31
