,location,Radius,covered_nodes,Total_nodes_covered
0,"[-829.4939831627579, -39.965821866491986]",265.0854394641153,"['301037255', '564483317', '3635907904', '3635907910', '3635907914', '3635907923', '3635907929', '3635907930', '3635907938', '3636985377', '3636985378', '3636985385', '4233524626', '4233524630', '4233524633', '4233524636', '4233524637', '4233524638', '4233524639', '4233524641', '4233524644', '4233524647', '4233524648', '4233524652', '4233524655', '4233524656', '4233524657', '4233524660', '4233524665', '4233524684', '4233654570', '4233654579', '4999014152', '6095495876', '6380513447', '9835164854', '9835164855', '9835170457', '9835170466', '9835170474', '9835170475', '9835170489', '9835170498', '9835190659', '9835190693', '9835190696', '9835190697', '9835210428', '9835210429', '10030780660', '10049590723']",51
1,"[-263.0684980431288, 240.60184013169606]",206.55801255740593,"['3055043750', '3055043751', '3178456078', '4233524666', '4233527006', '4233527008', '4233527014', '4233527016', '4233527017', '4233527018', '4233527019', '4233527020', '4233527021', '4233527022', '4233527043', '4233527044', '4233527045', '5251925075', '6758737650', '9835121155', '9835228889', '9865522290', '10030782395', '10030782400', '10030782410', '10049646688']",26
2,"[16.518291675208594, 77.85176832031163]",185.43923023535112,"['301037262', '301037265', '6095470542', '6095470546', '9867267941', '10030780559', '10030780566', '10030780571', '10049647636', '10049647640']",10
3,"[725.7110017433446, -383.3642771537417]",187.67750602009932,"['2102480543', '2102480797', '4233524596', '4233524597', '4233524600', '4233524604', '4233524606', '4233524607', '4233524608', '4233524610', '4233654430', '4233654439', '4233654446', '4233654465', '4233654488', '4233654500', '4233654507', '4233654514', '4233654517', '4233654533', '4233654535', '4233654546', '4233654551', '4233654563', '9186411596', '10049664258', '10049664259']",27
4,"[409.8741965792723, -283.0058556866337]",178.08363955759316,"['2102480576', '4233524611', '4233524617', '4233654441', '4233654463', '4233654471', '4233654478', '4233654485', '4233654504', '4233654506', '9852876993', '10030780645']",12
5,"[869.3439060902213, -117.64764861481345]",193.60792436831528,"['2102480799', '2102480800', '2102480801', '2102480805', '4233524610', '4233524618', '4233524646', '4233524659', '4233654501', '4233654507', '4233654514', '4233654533', '4233654536', '4233654551', '4233654565', '9186411589', '10049605857', '10049605858']",18
6,"[679.7014843067518, -93.07827661657655]",189.4719651270917,"['2102480797', '2102480803', '2102480808', '4233524615', '4233524616', '4233524617', '4233524619', '4233524620', '4233524625', '4233524646', '4233524653', '4233524667', '4233654533', '4233654535', '4233654546', '4233654551', '4233654563', '9865685166', '10049664267']",19
7,"[152.42625963880124, -163.28570285497534]",166.04860808438661,"['301037251', '301037262', '3636291416', '3636291419', '3636291422', '4233654516', '4233654523', '5006266347', '5253345429', '9865511067', '9865685167', '9867231161', '9867267941', '10030780645']",14
8,"[-575.6930122531369, 322.4559668778648]",237.2155284712085,"['301037252', '301037253', '301037254', '301037255', '473651125', '564483459', '564483461', '564483463', '564483496', '564483517', '3055043752', '3636985386', '3636985389', '4233524684', '4233527012', '4233527053', '4233527073', '4233527074', '4233527081', '4233527085', '4999014151', '4999014152', '4999072803', '4999072804', '4999072807', '4999072808', '4999072816', '4999072817', '6758737650', '6758737653', '9835218071', '10049590718', '10049590721', '10049646662']",34
9,"[349.8616028301087, -24.43327204163763]",180.63875877264113,"['2800415501', '2800415517', '2800415522', '3636291416', '3636291419', '3636291422', '4233524661', '5006266347', '5006266348', '5006266354', '5548736264', '5548736265', '5548736268', '5548736271', '6657266347', '9186468977', '9852876993', '9865685167', '9867211682', '9867231161', '10030780617', '10049616472', '10049616475']",23
10,"[-439.730062154979, 76.25860604020433]",213.28102479493268,"['301037252', '564483459', '564483461', '564483463', '3055043750', '3055043751', '3635907914', '3636985386', '3636985389', '4233524645', '4233527012', '4999014151', '4999014152', '9835121155', '9835121159', '9835164854', '9874250264', '10030780659', '10030782395', '10049605855', '10049766940', '10049766941']",22
11,"[-105.05425083262502, -180.52387899849637]",153.31606734913984,"['9865511053', '9865511067', '9865731843', '9865731851', '10030780565', '10030780566']",6
